id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,defect_type
1259,42,59,2673603,2673616,80,20,13,8170,97,126,1360,1,0,100,0.0693,0.3723,0.7647,0.0125,0.85,1.0,0.0,1.9031,1.2305,1.1139,-0.2353,-0.1591,0.3678,0,0,0,0,0,1,0,Bumps
9857,1673,1687,3116210,3116226,196,23,15,19226,57,94,1692,1,0,70,0.0058,0.4647,0.7333,0.0089,0.6522,1.0,1.0,2.2923,1.1761,1.1761,0.2667,-0.3908,0.286,0,0,0,0,0,0,1,Other_Faults
8278,1200,1220,566837,566850,211,25,28,25182,108,127,1362,0,1,175,0.2188,0.2579,0.3571,0.0088,0.4,1.0,1.0,2.3243,1.0792,1.4472,0.6429,-0.0869,0.463,0,1,0,0,0,0,0,Z_Scratch
8891,1170,1182,1060712,1060732,212,23,25,25269,109,127,1364,0,1,175,0.239,0.4111,0.4,0.0073,0.4348,1.0,1.0,2.3263,1.0,1.3979,0.6,-0.0869,0.5789,0,0,0,0,0,0,1,Other_Faults
14417,1272,1280,1164291,1164302,16,9,4,1990,100,140,1360,0,1,50,0.1165,0.2957,0.8,0.0029,0.7778,1.0,0.0,1.2041,0.6021,0.6021,-0.2,-0.0418,0.1449,0,0,0,1,0,0,0,Stains
4442,1259,1302,1248097,1248109,659,99,65,67597,101,127,1360,0,1,120,0.5074,0.5601,0.2273,0.0169,0.2656,0.7907,1.0,2.8488,1.3617,1.6335,0.7727,-0.109,0.997,0,0,0,0,0,0,1,Other_Faults
18582,550,536,1312199,1312217,75,24,13,8235,90,132,1364,1,0,80,0.6011,0.2842,0.8889,0.0155,0.7083,0.6923,1.0,1.8751,1.3222,0.9542,0.1111,-0.1271,0.3168,0,0,0,0,0,0,1,Other_Faults
2218,1145,1155,10555505,10555515,381,43,35,43968,73,134,1373,0,1,40,0.239,0.4271,0.2653,0.0154,0.6944,0.9273,1.0,2.5809,1.3222,1.5441,0.7347,-0.2267,0.9254,0,1,0,0,0,0,0,Z_Scratch
4394,166,174,55774,55743,231,40,17,25231,100,125,1360,0,1,40,0.2482,0.5913,0.4231,0.0126,0.7143,0.9375,1.0,2.3636,1.2305,1.2305,0.5769,-0.1426,0.8612,0,0,0,0,0,1,0,Bumps
5931,1296,1305,172567,172592,163,46,24,18644,107,124,1356,0,1,40,0.0369,0.5,0.4,0.0243,0.5156,0.4091,0.0,2.2122,1.5185,1.1461,-0.6,-0.098,0.5951,0,0,0,0,0,0,1,Other_Faults
11543,0,9,424082,424112,109,12,29,14471,103,134,1687,0,1,200,0.0,0.1981,0.2813,0.0053,0.75,1.0,1.0,2.0374,0.9542,1.5051,0.7188,-0.0955,0.2712,0,0,0,0,0,0,1,Other_Faults
8020,41,213,4348250,4348321,6137,293,154,649137,4,125,1356,0,1,40,0.0605,0.4422,0.3815,0.1215,0.6756,0.4497,0.0,3.788,2.2455,1.8513,-0.6185,-0.1797,1.0,0,0,1,0,0,0,0,K_Scatch
15939,1065,1078,3976070,3976080,112,20,13,11126,63,126,1364,0,1,40,0.6195,0.275,1.0,0.0095,0.7,1.0,0.5,2.0492,1.1139,1.1139,0.0,-0.2233,0.2914,0,0,0,0,0,0,1,Other_Faults
12612,449,588,516427,516427,6156,211,113,633606,84,127,1364,0,1,40,0.6785,0.3565,0.3829,0.0912,0.6196,0.5204,0.0,3.7989,2.0934,1.8261,-0.6171,-0.1874,1.0,0,0,0,0,0,0,1,Other_Faults
9301,1090,1098,3406368,3406376,57,12,7,6241,97,133,1690,0,1,60,0.7612,0.4762,0.8,0.0059,0.8333,1.0,0.0,1.7559,1.0,0.9031,-0.2,-0.1253,0.1852,0,0,0,0,0,1,0,Bumps
3486,1357,1376,560425,560445,58,12,20,6567,106,125,1352,0,1,40,0.3237,0.3571,0.4,0.0052,0.5833,1.0,1.0,1.7634,0.8451,1.301,0.6,-0.1093,0.2469,0,0,0,0,0,0,1,Other_Faults
12483,733,740,677184,677200,226,20,22,24834,92,134,1364,0,1,40,0.9164,0.4394,0.8182,0.0102,0.7,0.7273,0.0,2.3541,1.1461,1.0792,-0.1818,-0.1228,0.5096,0,0,0,0,0,0,1,Other_Faults
16991,39,181,1048818,1048832,11388,588,349,1330937,27,135,1402,0,1,40,0.0354,0.4957,0.9007,0.0209,0.2385,0.4269,1.0,4.0724,1.5185,2.1703,0.0993,-0.1049,1.0,0,0,1,0,0,0,0,K_Scatch
12706,575,587,969900,969911,55,17,11,6133,79,109,1358,1,0,70,0.8443,0.4545,0.8182,0.0081,0.6471,0.8182,0.0,1.7404,1.0414,1.0414,-0.1818,-0.2442,0.2051,0,0,0,0,0,1,0,Bumps
16356,41,216,2070134,2070204,6426,275,134,670952,40,126,1358,0,1,40,0.0604,0.4433,0.3882,0.1303,0.6364,0.4963,0.0,3.8135,2.248,1.8195,-0.6118,-0.1856,1.0,0,0,1,0,0,0,0,K_Scatch
12439,513,527,11569824,11569844,126,15,21,13987,71,135,1658,1,0,100,0.7385,0.2341,0.4286,0.0089,0.8,1.0,1.0,2.1004,1.0792,1.3222,0.5714,-0.1258,0.3197,0,0,0,0,0,0,1,Other_Faults
11064,1427,1450,87951,87967,184,26,13,19711,102,124,1358,1,0,80,0.2047,0.5185,0.8889,0.0118,0.6154,0.9231,0.0,2.2648,1.2041,1.0792,-0.1111,-0.1263,0.4763,0,0,0,0,0,1,0,Bumps
11404,41,218,1740121,1740188,6432,302,141,666662,41,124,1356,0,1,40,0.0604,0.4872,0.3846,0.1291,0.7143,0.5113,0.0,3.8099,2.243,1.8129,-0.6154,-0.1865,1.0,0,0,1,0,0,0,0,K_Scatch
19055,144,151,837800,837842,101,30,17,11278,89,124,1364,1,0,80,0.1608,0.5258,0.6191,0.017,0.7333,0.7647,0.0,2.0043,1.3617,1.1139,-0.381,-0.2112,0.3329,0,0,0,0,0,1,0,Bumps
13377,41,209,1516553,1516628,6175,296,149,652005,41,126,1358,0,1,40,0.0604,0.5253,0.3869,0.1237,0.5676,0.4437,0.0,3.7958,2.2253,1.8261,-0.6131,-0.179,1.0,0,0,1,0,0,0,0,K_Scatch
10115,41,216,4358896,4358964,6294,289,155,661448,42,124,1358,0,1,40,0.0604,0.4843,0.3853,0.1248,0.6228,0.425,0.0,3.7989,2.243,1.8325,-0.6148,-0.179,1.0,0,0,1,0,0,0,0,K_Scatch
7821,41,214,1647218,1647385,6310,278,141,693100,38,124,1356,0,1,40,0.0604,0.4121,0.3931,0.1289,0.6757,0.4963,0.0,3.8245,2.243,1.8129,-0.6069,-0.1901,1.0,0,0,1,0,0,0,0,K_Scatch
165,1101,1119,3947227,3947239,68,23,10,8485,111,134,1648,1,0,69,0.264,0.5215,0.3333,0.0161,0.5789,0.9,0.0,1.8325,1.3424,0.9542,-0.6667,-0.0515,0.2018,0,0,0,0,0,0,1,Other_Faults
9279,43,186,2357383,2357532,4663,558,366,499944,38,141,1400,0,1,40,0.0614,0.6144,0.1066,0.1051,0.2435,0.5054,1.0,3.6687,2.1553,2.017,0.8934,-0.0907,1.0,0,0,1,0,0,0,0,K_Scatch
10733,507,519,1204128,1204136,145,19,14,14108,87,126,1354,1,0,70,0.7699,0.5385,0.7778,0.0103,0.6842,0.8571,0.0,2.1644,1.1461,1.1461,-0.2222,-0.1645,0.417,0,0,0,0,0,0,1,Other_Faults
10029,1058,1066,3579130,3579140,46,9,8,4695,102,135,1688,1,0,80,0.4787,0.2778,0.8889,0.0059,0.8889,1.0,0.0,1.6628,0.9031,0.9031,-0.1111,-0.0839,0.1773,0,0,0,0,0,1,0,Bumps
4706,1219,1238,2528213,2528283,145,30,18,14538,87,119,1362,0,1,40,0.0206,0.5833,0.6667,0.0176,0.8,0.6667,0.0,2.1644,1.3802,1.2553,-0.3333,-0.213,0.633,0,0,0,0,0,0,1,Other_Faults
16802,1625,1634,3353146,3353173,65,14,12,5958,97,124,1356,1,0,70,0.0434,0.3258,0.6667,0.0047,0.4286,1.0,1.0,1.8195,0.9031,1.0792,0.3333,-0.1264,0.2018,0,1,0,0,0,0,0,Z_Scratch
8515,1628,1637,1247494,1247608,111,21,21,12602,89,103,1692,1,0,70,0.0591,0.3285,0.7143,0.0077,0.6191,1.0,1.0,2.0453,1.1139,1.3222,0.2857,-0.2715,0.2914,1,0,0,0,0,0,0,Pastry
6857,1170,1184,1045940,1045960,143,26,25,14298,104,132,1353,0,1,120,0.2672,0.5389,0.75,0.0147,0.7692,0.88,1.0,2.1553,1.301,1.3979,0.25,-0.0891,0.4963,0,0,0,0,0,0,1,Other_Faults
8286,39,198,1214727,1214748,12052,500,331,1507763,25,141,1356,0,1,40,0.0585,0.4018,0.9591,0.1156,0.2548,0.3856,0.0,4.091,2.1959,2.1703,-0.0409,-0.097,1.0,0,0,1,0,0,0,0,K_Scatch
11828,803,818,786881,786900,101,34,13,13464,114,143,1360,1,0,100,0.7507,0.6094,0.75,0.0132,0.5294,0.5385,0.0,2.0043,1.2553,1.0792,-0.25,-0.0358,0.3241,0,0,0,0,0,1,0,Bumps
11361,1145,1159,356611,356625,262,43,42,22467,90,124,1358,0,1,175,0.2794,0.3472,0.3846,0.0221,0.6296,1.0,1.0,2.4183,1.4771,1.6233,0.6154,-0.1824,0.6438,0,1,0,0,0,0,0,Z_Scratch
10558,1056,1071,3515903,3516104,258,30,33,27785,88,124,1362,0,1,40,0.4067,0.6539,0.3192,0.011,0.5,1.0,1.0,2.4116,1.1761,1.5441,0.6809,-0.1594,0.8153,0,0,0,0,0,0,1,Other_Faults
463,10,28,2975077,2975090,106,35,18,19901,114,141,1354,1,0,70,0.2474,0.6098,0.8333,0.0154,0.6286,0.6667,0.0,2.0253,1.3222,1.0792,-0.1667,-0.0221,0.4465,0,0,0,0,0,0,1,Other_Faults
11856,1630,1644,149046,149092,340,44,32,34655,80,126,1692,0,1,90,0.0261,0.4772,0.4038,0.0095,0.3636,0.9063,1.0,2.5327,1.2041,1.4624,0.5961,-0.2317,0.8854,1,0,0,0,0,0,0,Pastry
15122,767,776,968156,968164,52,15,7,5141,91,119,1624,1,0,80,0.9585,0.3232,0.7273,0.0081,0.7333,1.0,0.0,1.716,1.0414,0.8451,-0.2727,-0.1562,0.1934,0,0,0,0,0,0,1,Other_Faults
13911,599,608,1341292,1341296,16,7,4,2062,111,140,1360,0,1,50,0.8838,0.4,0.5714,0.0052,1.0,1.0,0.0,1.2041,0.8451,0.6021,-0.4286,0.0391,0.1384,0,0,0,1,0,0,0,Stains
3528,37,194,1682722,1682891,11505,634,359,1375431,27,141,1402,0,1,40,0.0556,0.4854,0.9483,0.1091,0.2633,0.4471,1.0,4.0609,2.1847,2.2279,0.0517,-0.1077,1.0,0,0,1,0,0,0,0,K_Scatch
3299,881,894,7430,7458,71,29,9,12424,123,142,1366,0,1,40,0.9602,0.5185,0.3448,0.0136,0.4848,0.6667,0.0,1.8513,1.3617,0.9031,-0.6552,0.0212,0.2901,0,0,0,0,0,0,1,Other_Faults
1462,1190,1205,2274364,2274383,85,12,11,10702,113,135,1353,0,1,50,0.1906,0.3554,1.0,0.0052,0.5833,1.0,0.5,1.9294,0.8451,1.0414,0.0,-0.0525,0.23,0,0,0,0,0,0,1,Other_Faults
15518,251,260,249736,249740,57,12,13,6058,102,124,1356,1,0,70,0.3662,0.5556,0.6923,0.0052,0.5833,1.0,1.0,1.7559,0.8451,1.1139,0.3077,-0.1327,0.2253,0,1,0,0,0,0,0,Z_Scratch
17796,116,126,64701,64720,131,12,19,15397,100,133,1360,1,0,200,0.1837,0.3445,0.5263,0.0052,0.5833,1.0,1.0,2.1139,0.8451,1.2787,0.4737,-0.1031,0.3212,0,0,0,0,0,0,1,Other_Faults
7217,1338,1348,1194800,1194814,209,30,34,26694,107,127,1374,0,1,40,0.0103,0.4394,0.1818,0.0089,0.4,1.0,1.0,2.3243,1.0792,1.5315,0.8182,-0.0971,0.6173,0,0,0,0,0,0,1,Other_Faults
178,1063,1088,1359864,1359820,836,54,35,97343,107,135,1356,0,1,50,0.4308,0.6352,0.5172,0.0191,0.5179,0.6286,0.0,2.9557,1.415,1.3424,-0.4828,-0.0572,0.9775,0,0,0,0,0,1,0,Bumps
1093,1136,1144,1789332,1789337,70,15,10,8586,95,124,1690,1,0,70,0.26,0.3222,0.6,0.0089,0.8,1.0,0.0,1.8451,1.0792,1.0,-0.4,-0.1671,0.2469,0,0,0,0,0,0,1,Other_Faults
13445,41,209,1740121,1740188,6525,266,139,699635,41,124,1356,0,1,40,0.0604,0.4225,0.3771,0.1259,0.5652,0.5,0.0,3.8453,2.233,1.8261,-0.6229,-0.1919,1.0,0,0,1,0,0,0,0,K_Scatch
7290,1190,1219,712491,712528,8035,181,133,782154,70,103,1360,1,0,200,0.2056,0.5676,0.8605,0.0526,0.3204,0.9107,0.0,3.905,1.8633,1.8633,-0.1395,-0.3105,1.0,0,0,0,0,0,0,1,Other_Faults
412,41,214,2222725,2222791,6281,278,138,654358,42,124,1358,0,1,40,0.0604,0.4285,0.3714,0.1289,0.6295,0.4962,0.0,3.798,2.243,1.8195,-0.6286,-0.1822,1.0,0,0,1,0,0,0,0,K_Scatch
11015,329,336,2224815,2224820,101,13,13,12311,106,127,1358,0,1,40,0.4144,0.3769,0.2308,0.0037,0.3846,1.0,1.0,2.0043,0.699,1.1139,0.7692,-0.0965,0.2408,1,0,0,0,0,0,0,Pastry
4937,449,549,414919,414931,994,72,50,99456,115,135,1364,0,1,175,0.0,0.4967,0.4,0.0303,0.3954,0.48,0.0,2.9983,1.6128,1.5441,-0.6,-0.0332,1.0,0,0,0,0,0,0,1,Other_Faults
14300,1094,1103,74495,74519,116,19,13,14982,132,150,1360,1,0,70,0.3827,0.4188,0.6333,0.014,0.5789,0.9231,0.0,2.0645,1.2787,1.0792,-0.3667,0.0942,0.3154,0,0,0,0,0,0,1,Other_Faults
9755,41,211,2300789,2300856,7017,257,129,723789,43,125,1356,0,1,40,0.0605,0.42,0.3837,0.1254,0.6693,0.5379,0.0,3.8453,2.2304,1.8389,-0.6163,-0.1867,1.0,0,0,1,0,0,0,0,K_Scatch
5625,41,220,2708878,2708939,6172,278,156,654834,41,126,1358,0,1,40,0.0604,0.4285,0.3815,0.1274,0.5401,0.4615,0.0,3.7904,2.238,1.8195,-0.6185,-0.1853,1.0,0,0,1,0,0,0,0,K_Scatch
18724,39,194,260124,260136,6653,214,117,639433,36,124,1358,0,1,40,0.0574,0.3987,0.3815,0.1141,0.7269,0.5116,0.0,3.8335,2.1903,1.7708,-0.6185,-0.1953,1.0,0,0,1,0,0,0,0,K_Scatch
15597,1251,1262,728281,728304,120,23,12,13351,125,143,1353,0,1,50,0.1435,0.5913,0.5385,0.0096,0.5652,0.9167,1.0,2.0792,1.1139,1.1139,0.4615,0.0376,0.3834,0,0,0,1,0,0,0,Stains
16886,56,173,2638000,2638062,4788,173,58,516343,38,135,1360,0,1,40,0.1271,0.475,0.3427,0.0834,0.8035,0.4897,0.0,3.6802,2.143,1.699,-0.6573,-0.1797,1.0,0,0,0,0,0,0,1,Other_Faults
12553,1034,1047,1627293,1627306,780,48,67,78455,90,116,1694,1,0,70,0.4721,0.3618,0.1628,0.0095,0.2857,1.0,1.0,2.8965,1.1139,1.8261,0.8372,-0.2034,0.9905,0,0,0,0,0,1,0,Bumps
7006,39,927,373848,373861,16052,805,400,1594353,26,143,1358,0,1,40,0.0353,0.4692,0.9771,0.3466,0.4022,0.3247,0.0,4.2055,2.6721,2.143,-0.0229,-0.0882,1.0,0,0,1,0,0,0,0,K_Scatch
8540,1080,1090,1508691,1508724,6,4,3,718,104,132,1358,0,1,40,0.4686,0.3333,1.0,0.0029,1.0,1.0,0.5,0.7782,0.4771,0.4771,0.0,-0.1215,0.1292,0,0,0,1,0,0,0,Stains
9637,1170,1176,3028545,3028556,84,15,14,9155,104,132,1364,1,0,80,0.2757,0.5059,0.7143,0.0088,0.8,1.0,1.0,1.9243,1.0792,1.1461,0.2857,-0.087,0.2532,0,0,0,0,0,1,0,Bumps
8384,732,744,5071808,5071831,235,50,29,23782,109,127,1360,1,0,100,0.9269,0.5913,0.4643,0.0287,0.58,0.5172,0.0,2.3711,1.5911,1.1461,-0.5357,-0.0988,0.7512,0,0,0,0,0,1,0,Bumps
7257,1568,1587,2253261,2253265,824,67,91,86424,61,111,1700,0,1,90,0.1182,0.3149,0.1429,0.0083,0.2359,1.0,1.0,2.9207,1.1461,1.9085,0.8571,-0.3277,0.9998,0,0,0,0,1,0,0,Dirtiness
13412,812,824,4138007,4138019,194,18,32,19189,91,127,1630,1,0,70,0.8297,0.3077,0.2667,0.0077,0.7222,0.9231,1.0,2.2878,1.1139,1.4771,0.7333,-0.1362,0.4465,0,0,0,0,0,0,1,Other_Faults
7010,599,604,1786108,1786124,52,12,10,7551,115,135,1360,0,1,50,0.8468,0.2444,0.9,0.0066,0.75,1.0,0.0,1.716,0.9542,0.9542,-0.1,-0.0263,0.1954,0,0,0,1,0,0,0,Stains
9735,1588,1596,236266,236280,93,14,13,8996,81,110,1692,1,0,100,0.1111,0.2418,0.7647,0.0077,0.9286,1.0,1.0,1.9685,1.1139,1.1139,0.2353,-0.2656,0.3678,0,0,0,0,0,0,1,Other_Faults
2981,9,29,2867489,2867513,226,60,32,21321,89,117,1358,1,0,70,0.9061,0.563,0.25,0.0124,0.375,0.9167,1.0,2.3541,1.3222,1.5051,0.75,-0.2423,0.7281,0,1,0,0,0,0,0,Z_Scratch
2682,1103,1122,471253,471281,419,32,32,44609,103,127,1376,0,1,40,0.3756,0.5048,0.52,0.0111,0.4688,0.9063,1.0,2.6222,1.1761,1.4624,0.48,-0.0916,0.9755,0,0,0,0,0,0,1,Other_Faults
19019,1041,1056,1733458,1733471,313,22,36,31824,73,124,1362,0,1,40,0.0882,0.2656,0.3611,0.0089,0.6522,0.9259,1.0,2.4955,1.1761,1.5563,0.6389,-0.2506,0.8299,0,0,0,0,0,1,0,Bumps
16764,9,19,2632520,2632529,58,10,10,6651,90,124,1356,1,0,70,0.0192,0.2286,1.0,0.0074,1.0,1.0,0.5,1.7634,1.0,1.0,0.0,-0.1742,0.2061,0,1,0,0,0,0,0,Z_Scratch
8461,39,927,1672082,1672228,11809,745,441,1299720,27,141,1400,0,1,40,0.0558,0.5253,0.9632,0.1276,0.2698,0.4124,1.0,4.0564,2.238,2.2672,0.0368,-0.1033,1.0,0,0,1,0,0,0,0,K_Scatch
18754,1065,1078,1633715,1633734,170,25,25,16337,85,124,1364,1,0,80,0.4182,0.4394,0.5909,0.0095,0.64,0.88,1.0,2.2304,1.1139,1.3424,0.4091,-0.2409,0.4729,0,0,0,0,0,1,0,Bumps
11519,41,214,1740121,1740188,6108,276,134,660910,38,124,1358,0,1,40,0.0604,0.4627,0.3873,0.1274,0.6268,0.5224,0.0,3.8064,2.238,1.8325,-0.6127,-0.1937,1.0,0,0,1,0,0,0,0,K_Scatch
2475,39,60,5331249,5331309,1006,99,87,125338,107,156,1694,1,0,80,0.0721,0.6234,0.1588,0.0237,0.3636,0.7068,1.0,3.0026,1.6021,1.9445,0.8412,-0.0705,1.0,0,0,0,0,0,1,0,Bumps
14814,1610,1622,1587172,1587191,147,13,24,15757,43,86,1632,0,1,90,0.8835,0.2222,0.2581,0.0081,0.8461,1.0,1.0,2.1614,1.0414,1.3802,0.7419,-0.566,0.3168,0,0,0,0,0,0,1,Other_Faults
10072,6,17,1199744,1199753,56,10,10,4727,81,108,1358,1,0,70,0.0072,0.275,0.8,0.0059,0.8,1.0,1.0,1.7482,0.9031,1.0,0.2,-0.2816,0.1852,0,0,0,0,0,1,0,Bumps
16477,888,900,7851,7865,88,11,15,9037,86,102,1392,0,1,220,0.7871,0.3036,0.8461,0.0065,1.0,0.9333,1.0,1.9445,1.0414,1.1139,0.1539,-0.2738,0.257,0,0,0,0,0,0,1,Other_Faults
17199,256,280,1044255,1044283,192,32,23,29896,119,143,1358,1,0,300,0.3142,0.5156,0.9565,0.0162,0.6875,0.8696,0.0,2.2833,1.3424,1.301,-0.0435,0.0087,0.7955,0,0,0,0,0,0,1,Other_Faults
8912,39,214,707576,707600,6017,205,131,618954,40,127,1358,0,1,40,0.0575,0.4501,0.3829,0.1274,0.7149,0.5379,0.0,3.7789,2.238,1.8129,-0.6171,-0.1889,1.0,0,0,1,0,0,0,0,K_Scatch
2734,1567,1587,984609,994631,521,72,38,42686,80,116,1356,1,0,70,0.0619,0.5255,0.2353,0.0115,0.3429,0.9891,1.0,2.7411,1.2041,1.5315,0.7647,-0.2745,0.9985,0,1,0,0,0,0,0,Z_Scratch
16913,1338,1346,1046618,1046624,51,14,11,5587,108,132,1360,0,1,40,0.0162,0.2857,0.6364,0.0037,0.4286,1.0,1.0,1.7076,0.699,1.0414,0.3636,-0.079,0.1822,0,0,0,0,0,0,1,Other_Faults
10116,1088,1096,1359864,1359867,54,10,8,6396,136,156,1650,1,0,70,0.7204,0.2031,1.0,0.0049,0.8,1.0,0.5,1.7324,0.9031,0.9031,0.0,0.1207,0.1696,0,0,0,0,0,1,0,Bumps
18215,1677,1688,1211332,1211367,50,12,10,4385,35,84,1692,1,0,70,0.0047,0.2556,0.8,0.0059,0.6667,1.0,0.0,1.699,1.0,1.0,-0.2,-0.5454,0.2061,0,0,0,0,0,1,0,Bumps
7599,1114,1116,3127424,3134249,6,8,4,745,102,135,1358,0,1,50,0.0192,0.2975,1.0,0.0044,0.75,1.0,0.5,0.7782,0.7782,0.6021,0.0,-0.0716,0.1307,0,0,0,1,0,0,0,Stains
19059,42,55,2985008,2985026,289,24,30,32153,82,111,1364,1,0,70,0.0722,0.3247,0.7391,0.0125,0.7083,0.8667,1.0,2.4609,1.2305,1.3617,0.2609,-0.2313,0.6438,0,0,0,0,0,1,0,Bumps
6630,268,279,430948,430980,143,21,18,15761,91,126,1692,1,0,60,0.3101,0.2619,0.4444,0.0065,0.6191,1.0,1.0,2.1553,1.0414,1.2553,0.5556,-0.1705,0.3068,1,0,0,0,0,0,0,Pastry
6349,15,24,1752541,1752560,150,25,20,16455,69,127,1696,0,1,90,0.0455,0.3038,0.45,0.0071,0.48,1.0,1.0,2.1761,1.0792,1.301,0.55,-0.2257,0.3663,0,0,0,0,0,0,1,Other_Faults
14362,897,904,2058260,2058272,112,14,11,11382,77,124,1698,1,0,70,0.2537,0.2349,0.9167,0.0087,0.8571,1.0,0.0,2.0492,1.0792,1.0414,-0.0833,-0.2267,0.2432,0,0,0,0,0,1,0,Bumps
4322,621,632,5897947,5897955,78,20,14,8140,95,127,1650,1,0,69,0.9231,0.3162,0.5454,0.0053,0.5,1.0,1.0,1.8921,0.9542,1.1461,0.4545,-0.1497,0.257,0,0,0,0,0,1,0,Bumps
19108,1041,1059,2339627,2339797,3811,70,35,479531,91,126,1696,1,0,60,0.5809,0.3987,0.1913,0.0071,0.2637,0.9333,1.0,2.5832,1.0792,1.5441,0.8087,-0.1461,0.9956,0,0,0,0,1,0,0,Dirtiness
15579,759,768,5492080,5492091,87,15,11,8166,67,124,1690,1,0,70,0.8235,0.25,0.9167,0.0071,0.8,1.0,0.0,1.9395,1.0792,1.0414,-0.0833,-0.2359,0.2432,0,0,0,0,0,0,1,Other_Faults
18789,1069,1098,1399301,1399304,549,37,59,68416,77,134,1624,1,0,80,0.4126,0.4322,0.6207,0.0083,0.5946,0.5143,0.0,2.749,1.1461,1.4472,-0.3793,-0.1694,0.9381,0,0,0,0,0,1,0,Bumps
655,691,710,2887095,2887114,110,14,19,7804,95,127,1354,0,1,50,0.9764,0.3247,0.5789,0.0081,0.7857,1.0,1.0,2.0414,1.0414,1.2787,0.4211,-0.1685,0.3494,0,0,0,0,0,1,0,Bumps
10842,623,631,2071746,2071756,140,21,12,15397,88,110,1668,1,0,80,0.8377,0.4658,0.6923,0.0066,0.6191,1.0,1.0,2.1461,1.0414,1.1139,0.3077,-0.2395,0.3419,0,0,0,0,0,1,0,Bumps
14233,41,230,718425,718521,15208,796,539,1751637,22,143,1400,0,1,40,0.0586,0.5273,0.9227,0.1309,0.2266,0.3439,0.0,4.1821,2.2624,2.1553,-0.0773,-0.0747,1.0,0,0,1,0,0,0,0,K_Scatch
13709,1140,1148,2665729,2665742,67,11,12,7286,84,126,1356,1,0,50,0.625,0.3667,0.8333,0.0074,0.9091,1.0,0.0,1.8261,1.0,1.0792,-0.1667,-0.1677,0.2288,0,0,0,0,0,1,0,Bumps
11203,867,887,677184,677200,970,59,104,86424,99,127,1354,0,1,220,0.6572,0.5373,0.0862,0.0125,0.2533,0.9889,1.0,2.98,1.2305,2.0086,0.9138,-0.1028,0.998,0,0,0,0,0,0,1,Other_Faults
1971,1675,1687,2827809,2827883,69,11,12,6884,64,93,1692,1,0,70,0.0782,0.2091,0.8182,0.0065,0.8182,1.0,1.0,1.8389,1.0414,1.0414,0.1818,-0.4188,0.2051,1,0,0,0,0,0,0,Pastry
3723,41,216,2134009,2134076,6277,286,147,654471,40,126,1358,0,1,40,0.0604,0.4707,0.3785,0.1303,0.6189,0.4685,0.0,3.7977,2.248,1.8261,-0.6215,-0.1935,1.0,0,0,1,0,0,0,0,K_Scatch
5845,1259,1271,713788,714056,184,20,22,22254,105,126,1364,0,1,40,0.1419,0.3155,0.5454,0.0096,0.65,1.0,1.0,2.2648,1.1139,1.3424,0.4545,-0.0903,0.4366,0,0,0,0,0,1,0,Bumps
15737,703,718,2183073,2183084,53,10,8,6028,99,121,1692,1,0,70,0.8617,0.4364,0.8889,0.0047,0.8,1.0,0.0,1.7243,0.9031,0.9031,-0.1111,-0.124,0.1773,0,0,0,0,0,1,0,Bumps
9607,39,188,1413654,1413720,10914,976,680,1238454,27,143,1400,0,1,40,0.0557,0.4331,0.9535,0.1141,0.2266,0.4355,1.0,4.0449,2.1903,2.2175,0.0465,-0.0993,1.0,0,0,1,0,0,0,0,K_Scatch
13375,0,12,1378585,1378588,170,21,28,21321,120,141,1353,0,1,200,0.0166,0.3333,0.5,0.0089,0.5714,1.0,1.0,2.2304,1.0792,1.4472,0.5,-0.0195,0.4763,0,0,0,0,0,0,1,Other_Faults
8636,1043,1078,877413,877428,4123,166,87,427024,38,126,1360,0,1,40,0.4433,0.3864,0.4,0.073,0.7374,0.5341,0.0,3.6451,2.0756,1.7559,-0.6,-0.1875,1.0,0,0,0,0,0,0,1,Other_Faults
4697,1040,1058,3160062,3160080,224,38,26,26255,101,134,1364,1,0,80,0.4106,0.5882,0.6087,0.0136,0.6842,0.6539,0.0,2.3503,1.3617,1.3617,-0.3913,-0.0842,0.7933,0,0,0,0,0,1,0,Bumps
1115,39,58,1342944,1342971,140,32,22,15513,79,124,1356,0,1,40,0.0573,0.5536,0.5909,0.0162,0.7188,0.7222,0.0,2.1461,1.3424,1.1139,-0.4091,-0.147,0.4729,0,0,1,0,0,0,0,K_Scatch
3250,889,935,4649858,4649920,677,151,49,73236,99,135,1668,0,1,40,0.6775,0.4139,0.1053,0.0714,0.9671,0.1229,0.0,2.8162,2.0792,1.0792,-0.8947,-0.1264,1.0,0,0,0,0,0,0,1,Other_Faults
16082,867,877,149048,149070,16,6,4,1990,112,140,1358,0,1,50,0.8297,0.3333,0.75,0.0044,0.6667,1.0,0.0,1.2041,0.7782,0.6021,-0.25,-0.0019,0.2018,0,0,0,1,0,0,0,Stains
